contig	source	pi	num_snps	contig_len	theta	snps_present
DNA_vOTU_3640	Sage2_L_20_16_sorted	0.000340728517296174	14	14545	0.000340264072697072	TRUE
DNA_vOTU_3643	Sage1_L_40_16_sorted	2.98510247297083e-05	1	11911	2.86640208334653e-05	TRUE
DNA_vOTU_3645	Sage1_R_40_16_sorted	0.000619991811428906	7	5699	0.000419357793478126	TRUE
DNA_vOTU_3646	Sage1_L_40_16_sorted	0.000328060925600469	4	5690	0.000240012057748615	TRUE
DNA_vOTU_3651	Sage2_L_60_16_sorted	0.000560507406705017	8	5273	0.000517985438494073	TRUE
DNA_vOTU_3653	Sage2_L_80_16_sorted	0.00037654406024705	6	7259	0.000282201806431249	TRUE
DNA_vOTU_3656	Sage2_L_60_16_sorted	6.4644225885395e-05	1	7219	4.72942446526396e-05	TRUE
DNA_vOTU_3657	Sage1_R_40_16_sorted	0.00134438403629806	32	9805	0.00115778345917385	TRUE
DNA_vOTU_3657	Sage2_L_100_16_sorted	0.00105866185271923	22	9805	0.000796791677493682	TRUE
DNA_vOTU_3657	Sage2_L_115_16_sorted	0.00117856699311617	22	9805	0.000796791677493682	TRUE
DNA_vOTU_3657	Sage2_L_40_16_sorted	0.00100399549226514	23	9805	0.000866975645657899	TRUE
DNA_vOTU_3657	Sage2_L_60_16_sorted	0.000767854905043462	15	9805	0.000543656970745948	TRUE
DNA_vOTU_3657	Sage2_L_80_16_sorted	0.000975837489467332	20	9805	0.000724504534492755	TRUE
DNA_vOTU_3657	Sage2_R_40_16_sorted	0.00102902949797805	20	9805	0.00075412364234178	TRUE
DNA_vOTU_3657	Sage2_R_60_16_sorted	0.000988261547745101	21	9805	0.000760651809607472	TRUE
DNA_vOTU_3657	Sage2_R_80_16_sorted	0.00103656860496701	21	9805	0.000791748686040542	TRUE
DNA_vOTU_3661	Sage2_L_60_16_sorted	0.00031957998059693	5	7789	0.000226942579852989	TRUE
DNA_vOTU_3661	Sage2_R_40_16_sorted	6.88224930259874e-05	1	7789	4.95471391481856e-05	TRUE
DNA_vOTU_3662	Sage1_R_60_16_sorted	0.000602331068663371	14	9371	0.000510067242563619	TRUE
DNA_vOTU_3668	Sage2_R_80_16_sorted	8.40556868925663e-05	1	6345	5.38088498262263e-05	TRUE
DNA_vOTU_3669	Sage2_R_80_16_sorted	0.000672508661096393	20	9814	0.000695775732927258	TRUE
DNA_vOTU_3671	Sage2_L_100_16_sorted	0.000776214811302531	11	6327	0.000614563519230152	TRUE
DNA_vOTU_3671	Sage2_R_80_16_sorted	0.000499138809799993	6	6327	0.000324027667333824	TRUE
DNA_vOTU_3673	Sage2_R_80_16_sorted	0.000723759332454985	10	6325	0.000539789963869416	TRUE
DNA_vOTU_3676	Sage2_R_80_16_sorted	9.49817951559285e-05	3	6317	0.000162142070039927	TRUE
DNA_vOTU_3678	Sage1_L_20_16_sorted	0.000355405910961467	5	5941	0.000287388175208254	TRUE
DNA_vOTU_3678	Sage1_R_20_16_sorted	7.86163522012579e-05	1	5941	5.75163666016519e-05	TRUE
DNA_vOTU_3679	Sage1_L_60_16_sorted	7.96812749003984e-05	2	5020	0.000136022769779843	TRUE
DNA_vOTU_368	Sage2_L_60_16_sorted	9.94067660734327e-05	2	10403	6.80107286924512e-05	TRUE
DNA_vOTU_368	Sage2_L_80_16_sorted	0.000311935818137145	8	10403	0.000262603328254903	TRUE
DNA_vOTU_368	Sage2_R_100_16_sorted	8.97781197896627e-05	3	10403	9.85236106620062e-05	TRUE
DNA_vOTU_3684	Sage1_L_20_16_sorted	0.000280741156653565	4	7125	0.000191699692390458	TRUE
DNA_vOTU_3684	Sage1_R_20_16_sorted	0.00037738791423002	5	7125	0.000239590983963092	TRUE
DNA_vOTU_3687	Sage1_L_40_16_sorted	7.893549842129e-05	1	5912	5.77498565878562e-05	TRUE
DNA_vOTU_3688	Sage1_L_20_16_sorted	0.00103694015189437	13	5898	0.000779131046274534	TRUE
DNA_vOTU_3689	Sage1_L_100_16_sorted	0.000386935245248663	6	5884	0.000376855846806304	TRUE
DNA_vOTU_3689	Sage1_L_113_16_sorted	0.0003519656952034	4	5884	0.000241452023482934	TRUE
DNA_vOTU_3689	Sage1_L_40_16_sorted	0.000544492380356567	9	5884	0.000564994425164134	TRUE
DNA_vOTU_3689	Sage1_L_80_16_sorted	0.00047418534956944	6	5884	0.000362054382771269	TRUE
DNA_vOTU_3689	Sage1_R_100_16_sorted	0.000256920743268866	8	5884	0.000655290102389079	TRUE
DNA_vOTU_3689	Sage1_R_113_16_sorted	0.000225827877407724	3	5884	0.000197613115864804	TRUE
DNA_vOTU_3689	Sage1_R_40_16_sorted	0.000667083593912862	11	5884	0.000690313180297476	TRUE
DNA_vOTU_3689	Sage2_L_40_16_sorted	0.00066541545811295	9	5884	0.000592232448415849	TRUE
DNA_vOTU_3690	Sage2_L_40_16_sorted	0.000113610543058396	2	5868	0.000116365764194753	TRUE
DNA_vOTU_3690	Sage2_L_60_16_sorted	7.95409351741378e-05	1	5868	5.81927990706333e-05	TRUE
DNA_vOTU_3690	Sage2_R_60_16_sorted	7.95409351741378e-05	1	5868	5.81927990706333e-05	TRUE
DNA_vOTU_3693	Sage2_L_100_16_sorted	6.11235268274979e-05	1	5829	5.86929950399528e-05	TRUE
DNA_vOTU_3693	Sage2_L_115_16_sorted	9.54890951453344e-05	2	5829	0.000132579900697654	TRUE
DNA_vOTU_3693	Sage2_L_60_16_sorted	0.000508666677564721	10	5829	0.000631542954168477	TRUE
DNA_vOTU_3693	Sage2_L_80_16_sorted	0.000156575203834183	3	5829	0.000176018466479157	TRUE
DNA_vOTU_3693	Sage2_R_100_16_sorted	0.000324551355479191	4	5829	0.000234650963675193	TRUE
DNA_vOTU_3693	Sage2_R_60_16_sorted	0.00047147301914524	5	5829	0.000303629756381219	TRUE
DNA_vOTU_3693	Sage2_R_80_16_sorted	0.000114586914174401	2	5829	0.00011736581373235	TRUE
DNA_vOTU_3704	Sage2_R_40_16_sorted	0.000145348837209302	2	6880	9.92491721358737e-05	TRUE
DNA_vOTU_3706	Sage2_L_60_16_sorted	0.000667971067432468	9	6711	0.000495426739360711	TRUE
DNA_vOTU_3706	Sage2_R_40_16_sorted	0.000968422451454295	14	6711	0.000770087748748657	TRUE
DNA_vOTU_3706	Sage2_R_60_16_sorted	0.0013210521948386	20	6711	0.00105596941711431	TRUE
DNA_vOTU_3706	Sage2_R_80_16_sorted	0.00132109121351614	18	6711	0.00095065646538507	TRUE
DNA_vOTU_3709	Sage1_R_113_16_sorted	0.0013600905379734	36	10996	0.00115728332535873	TRUE
DNA_vOTU_371	Sage2_L_80_16_sorted	6.01922389631887e-05	2	17721	3.85324927653525e-05	TRUE
DNA_vOTU_3713	Sage2_L_80_16_sorted	0.000351232919660673	33	47130	0.000247507535720507	TRUE
DNA_vOTU_3714	Sage2_R_80_16_sorted	0.000544073485249956	8	6290	0.000434234851697813	TRUE
DNA_vOTU_3715	Sage2_R_80_16_sorted	5.97639324667563e-05	1	8924	3.82583092948684e-05	TRUE
DNA_vOTU_3716	Sage2_R_80_16_sorted	0.000459575069820059	6	6286	0.00032588337780535	TRUE
DNA_vOTU_3717	Sage2_R_80_16_sorted	0.000371875581055595	8	8366	0.000326480661866991	TRUE
DNA_vOTU_3718	Sage2_R_80_16_sorted	0.000233768993730741	5	6274	0.000272088900340616	TRUE
DNA_vOTU_3719	Sage2_R_80_16_sorted	0.000836434520645047	15	6270	0.000816787445328721	TRUE
DNA_vOTU_3720	Sage2_R_80_16_sorted	7.4452244203361e-05	1	6268	5.44698711147743e-05	TRUE
DNA_vOTU_3721	Sage2_R_80_16_sorted	0.000319335781574325	7	6263	0.000381593495933552	TRUE
DNA_vOTU_3722	Sage2_R_80_16_sorted	0.000290996841619646	9	6262	0.000490698557861171	TRUE
DNA_vOTU_3724	Sage2_R_80_16_sorted	0.000847035376183358	16	6244	0.000874867782568624	TRUE
DNA_vOTU_3725	Sage2_L_80_16_sorted	8.54700854700855e-05	1	6242	5.47142872031099e-05	TRUE
DNA_vOTU_3725	Sage2_R_100_16_sorted	0.000149548683437483	2	6242	0.000109411040585613	TRUE
DNA_vOTU_3735	Sage1_L_20_16_sorted	0.000566280566280566	10	6575	0.00052728517706163	TRUE
DNA_vOTU_3735	Sage1_L_40_16_sorted	0.00501087269929955	76	6575	0.00410715761210903	TRUE
DNA_vOTU_3735	Sage1_R_40_16_sorted	0.00143098940694131	22	6575	0.00115788150874717	TRUE
DNA_vOTU_3735	Sage2_L_20_16_sorted	0.000805415845564085	11	6575	0.000600423623559167	TRUE
DNA_vOTU_3735	Sage2_L_40_16_sorted	0.00186514050920831	25	6575	0.00136165547911793	TRUE
DNA_vOTU_3735	Sage2_R_20_16_sorted	0.00076632155847721	11	6575	0.000624970070426822	TRUE
DNA_vOTU_3735	Sage2_R_80_16_sorted	0.00366165483317091	65	6575	0.00351861784910199	TRUE
DNA_vOTU_3739	Sage2_L_100_16_sorted	3.2916392363397e-05	1	6092	5.6191104698388e-05	TRUE
DNA_vOTU_3739	Sage2_L_115_16_sorted	0.000170040041687236	2	6092	0.000134330513511971	TRUE
DNA_vOTU_3739	Sage2_L_20_16_sorted	0.000314327485380117	5	6092	0.000280770684331748	TRUE
DNA_vOTU_3739	Sage2_L_40_16_sorted	0.000866938954352691	11	6092	0.000638899669104365	TRUE
DNA_vOTU_3739	Sage2_L_80_16_sorted	0.000391017559246469	6	6092	0.000348777269244218	TRUE
DNA_vOTU_3739	Sage2_R_100_16_sorted	0.000135300678331779	2	6092	0.000112363716355901	TRUE
DNA_vOTU_3740	Sage1_L_20_16_sorted	0.00172809731378887	51	14453	0.00124733784552202	TRUE
DNA_vOTU_3742	Sage1_R_40_16_sorted	0.000193423597678917	3	7240	0.00014151028688066	TRUE
DNA_vOTU_3742	Sage1_R_60_16_sorted	4.91302411987779e-05	2	7240	0.000121032528500639	TRUE
DNA_vOTU_3744	Sage1_L_60_16_sorted	4.71666329762145e-05	1	9894	3.45074946581166e-05	TRUE
DNA_vOTU_3746	Sage2_L_80_16_sorted	8.8562454242732e-05	1	6049	6.37584610893498e-05	TRUE
DNA_vOTU_3749	Sage2_L_115_16_sorted	0.000164203612479475	2	5684	0.000120132706596554	TRUE
DNA_vOTU_3750	Sage2_L_100_16_sorted	0.000564339760187024	6	5683	0.000388460593100709	TRUE
DNA_vOTU_3758	Sage2_L_100_16_sorted	6.01413321305067e-05	1	6660	7.2169598556608e-05	TRUE
DNA_vOTU_3758	Sage2_L_40_16_sorted	0.000467344315924758	7	6660	0.000371699014068365	TRUE
DNA_vOTU_3758	Sage2_R_100_16_sorted	0.000209119170489981	3	6660	0.000184050773473375	TRUE
DNA_vOTU_3759	Sage1_L_20_16_sorted	0.000916516298964531	16	7145	0.000829270432677402	TRUE
DNA_vOTU_3759	Sage1_R_20_16_sorted	0.00204835048189923	35	7145	0.00180918690340677	TRUE
DNA_vOTU_3759	Sage2_L_20_16_sorted	0.00107251316042525	15	7145	0.000777550560225179	TRUE
DNA_vOTU_3759	Sage2_R_20_16_sorted	0.000976800976800977	15	7145	0.000747011332161909	TRUE
DNA_vOTU_3759	Sage2_R_40_16_sorted	0.000296653161052766	4	7145	0.000199512212433478	TRUE
DNA_vOTU_376	Sage1_L_20_16_sorted	0.00143957413070563	34	9816	0.00122512904392319	TRUE
DNA_vOTU_376	Sage1_R_20_16_sorted	0.00078254454658949	14	9816	0.000505495472247826	TRUE
DNA_vOTU_3761	Sage1_L_20_16_sorted	0.00159134721387812	58	7945	0.00271955418066983	TRUE
DNA_vOTU_3761	Sage1_L_40_16_sorted	0.00236933157101224	65	7945	0.00337797456644996	TRUE
DNA_vOTU_3761	Sage1_R_40_16_sorted	0.00298527345831517	75	7945	0.0033712401040725	TRUE
DNA_vOTU_3761	Sage2_L_100_16_sorted	0.00208421887840404	53	7945	0.00238902644811117	TRUE
DNA_vOTU_3761	Sage2_L_115_16_sorted	0.00190930110501156	44	7945	0.00191782901755213	TRUE
DNA_vOTU_3761	Sage2_L_20_16_sorted	0.00150825068460109	42	7945	0.00197335600231634	TRUE
DNA_vOTU_3761	Sage2_L_40_16_sorted	0.00147390841320554	36	7945	0.00157073705780276	TRUE
DNA_vOTU_3761	Sage2_L_60_16_sorted	0.00205018850093591	38	7945	0.00171616953754984	TRUE
DNA_vOTU_3761	Sage2_L_80_16_sorted	0.00192471469936978	39	7945	0.00176110688972683	TRUE
DNA_vOTU_3761	Sage2_R_100_16_sorted	0.00186823633382183	42	7945	0.00189585008554701	TRUE
DNA_vOTU_3761	Sage2_R_115_16_sorted	0.00167317565759058	39	7945	0.00176110688972683	TRUE
DNA_vOTU_3761	Sage2_R_40_16_sorted	0.00160353373954294	34	7945	0.00153630524362604	TRUE
DNA_vOTU_3761	Sage2_R_60_16_sorted	0.00192006070824938	34	7945	0.00153630524362604	TRUE
DNA_vOTU_3761	Sage2_R_80_16_sorted	0.00197758841263759	40	7945	0.00187986677786974	TRUE
DNA_vOTU_3763	Sage1_R_40_16_sorted	0.00146974175861699	20	6525	0.00108631150085745	TRUE
DNA_vOTU_3763	Sage2_L_40_16_sorted	0.00150754626784129	20	6525	0.00113072195789353	TRUE
DNA_vOTU_3765	Sage1_L_100_16_sorted	7.46893722358264e-06	1	62507	5.46433559237857e-06	TRUE
DNA_vOTU_3765	Sage1_L_113_16_sorted	0.000101955907499017	12	62507	6.78779547549796e-05	TRUE
DNA_vOTU_3765	Sage1_R_100_16_sorted	8.25401905574733e-05	10	62507	5.65667726642687e-05	TRUE
DNA_vOTU_3765	Sage1_R_113_16_sorted	9.06543240639351e-05	11	62507	6.22224542121132e-05	TRUE
DNA_vOTU_3766	Sage1_L_80_16_sorted	0.00110386248317283	13	5381	0.000856535864105722	TRUE
DNA_vOTU_3766	Sage1_R_100_16_sorted	0.00135940409683426	18	5381	0.0011848684772481	TRUE
DNA_vOTU_3766	Sage1_R_80_16_sorted	0.00124239035905081	14	5381	0.000890764094309295	TRUE
DNA_vOTU_377	Sage2_L_60_16_sorted	0.000628763297657675	8	6883	0.000427647159783297	TRUE
DNA_vOTU_3772	Sage2_L_100_16_sorted	0.000248385339338665	55	107021	0.000181922717098157	TRUE
DNA_vOTU_3772	Sage2_L_115_16_sorted	0.000335692514596747	71	107021	0.000234810534120262	TRUE
DNA_vOTU_3772	Sage2_L_80_16_sorted	0.000264305200584114	59	107021	0.000195146155965659	TRUE
DNA_vOTU_3772	Sage2_R_100_16_sorted	0.000166827248503259	36	107021	0.00011909786189524	TRUE
DNA_vOTU_3772	Sage2_R_115_16_sorted	0.000167664124482498	38	107021	0.000130851401987301	TRUE
DNA_vOTU_3772	Sage2_R_60_16_sorted	0.000374733550279647	82	107021	0.000271161724262868	TRUE
DNA_vOTU_3772	Sage2_R_80_16_sorted	0.000248794236873323	58	107021	0.000191840389048319	TRUE
DNA_vOTU_3774	Sage2_R_80_16_sorted	0.000160376885681351	2	6651	0.000115975020637341	TRUE
DNA_vOTU_3775	Sage2_R_80_16_sorted	0.000273115332282134	3	6169	0.000166032007852523	TRUE
DNA_vOTU_3776	Sage2_R_80_16_sorted	0.000172963623587914	2	6167	0.000110723902107153	TRUE
DNA_vOTU_3777	Sage2_R_80_16_sorted	0.000151343170639425	2	6167	0.000110723902107153	TRUE
DNA_vOTU_3778	Sage2_R_80_16_sorted	0.00014108199034131	4	6143	0.000222312975515159	TRUE
DNA_vOTU_3779	Sage2_R_80_16_sorted	0.00259862468331524	35	6140	0.00194618897803896	TRUE
DNA_vOTU_3781	Sage2_R_80_16_sorted	0.000192258860231436	3	6126	0.000167197430042804	TRUE
DNA_vOTU_3782	Sage2_R_80_16_sorted	0.00105595471369475	14	6124	0.000780509492172384	TRUE
DNA_vOTU_3784	Sage2_R_80_16_sorted	0.000646416674911778	16	6738	0.000810726392751334	TRUE
DNA_vOTU_3785	Sage2_R_80_16_sorted	0.00069024394674223	9	6117	0.000502330287612661	TRUE
DNA_vOTU_3786	Sage2_R_80_16_sorted	0.000523388943408571	6	6114	0.000335051179732488	TRUE
DNA_vOTU_3787	Sage2_R_80_16_sorted	0.000676375934107893	8	6111	0.000446954216524177	TRUE
DNA_vOTU_3789	Sage1_L_100_16_sorted	0.00148909669199068	24	6391	0.00133432813732249	TRUE
DNA_vOTU_3789	Sage1_L_113_16_sorted	0.00183041079733351	45	6391	0.00249362898684052	TRUE
DNA_vOTU_3789	Sage1_R_100_16_sorted	0.0016911250873515	26	6391	0.00144506758205258	TRUE
DNA_vOTU_3789	Sage1_R_113_16_sorted	0.00177267805372175	28	6391	0.00155573740122798	TRUE
DNA_vOTU_379	Sage2_L_100_16_sorted	8.74763084997813e-05	1	6860	6.99810467998251e-05	TRUE
DNA_vOTU_379	Sage2_L_80_16_sorted	0.000140913508260447	2	6860	0.000118998036532397	TRUE
DNA_vOTU_379	Sage2_R_100_16_sorted	7.28969237498178e-05	1	6860	5.15360493335786e-05	TRUE
DNA_vOTU_379	Sage2_R_60_16_sorted	0.00012772455921144	2	6860	0.000127684024600455	TRUE
DNA_vOTU_379	Sage2_R_80_16_sorted	0.000153871072238419	2	6860	0.000118998036532397	TRUE
DNA_vOTU_3792	Sage2_L_100_16_sorted	0.000199634953228382	4	7803	0.000175265478515095	TRUE
DNA_vOTU_3792	Sage2_L_115_16_sorted	0.000162580755572669	3	7803	0.000131465980803776	TRUE
DNA_vOTU_3792	Sage2_L_40_16_sorted	0.000178268372338453	3	7803	0.000136113116048908	TRUE
DNA_vOTU_3792	Sage2_L_60_16_sorted	0.000359769356690855	8	7803	0.000377564828218116	TRUE
DNA_vOTU_3792	Sage2_L_80_16_sorted	0.000188251401189407	3	7803	0.000131465980803776	TRUE
DNA_vOTU_3792	Sage2_R_100_16_sorted	0.000208217458891313	3	7803	0.000131465980803776	TRUE
DNA_vOTU_3792	Sage2_R_115_16_sorted	0.00017398993140233	3	7803	0.000131465980803776	TRUE
DNA_vOTU_3792	Sage2_R_40_16_sorted	0.000131222364855227	2	7803	8.76552380352774e-05	TRUE
DNA_vOTU_3792	Sage2_R_60_16_sorted	0.000238135979922428	4	7803	0.000197985077581867	TRUE
DNA_vOTU_3792	Sage2_R_80_16_sorted	0.000245265799680584	4	7803	0.000175265478515095	TRUE
DNA_vOTU_3794	Sage1_L_20_16_sorted	0.000703125686458279	36	22575	0.000565602357688988	TRUE
DNA_vOTU_3794	Sage1_L_40_16_sorted	0.00108959136447036	56	22575	0.000914981473667527	TRUE
DNA_vOTU_3794	Sage1_R_40_16_sorted	0.000827433672008452	43	22575	0.000652312163082664	TRUE
DNA_vOTU_3794	Sage2_L_100_16_sorted	0.0011642208689278	57	22575	0.000894701974049906	TRUE
DNA_vOTU_3794	Sage2_L_115_16_sorted	0.00103051570203882	50	22575	0.000758266672916549	TRUE
DNA_vOTU_3794	Sage2_L_40_16_sorted	0.00148890202803941	73	22575	0.00114503286535624	TRUE
DNA_vOTU_3794	Sage2_L_60_16_sorted	0.00123495149461682	66	22575	0.00103555685192485	TRUE
DNA_vOTU_3794	Sage2_L_80_16_sorted	0.00137095064084545	68	22575	0.00106684265419968	TRUE
DNA_vOTU_3794	Sage2_R_100_16_sorted	0.000682040894939246	36	22575	0.000565602357688988	TRUE
DNA_vOTU_3794	Sage2_R_40_16_sorted	0.00133281477770803	66	22575	0.00103555685192485	TRUE
DNA_vOTU_3794	Sage2_R_60_16_sorted	0.00122551973326737	60	22575	0.000941666107656214	TRUE
DNA_vOTU_3794	Sage2_R_80_16_sorted	0.00135683001893939	65	22575	0.00101991186765962	TRUE
DNA_vOTU_3796	Sage1_L_40_16_sorted	0.000351701029667131	5	6493	0.000272331095823587	TRUE
DNA_vOTU_3796	Sage1_R_40_16_sorted	0.000174708391141257	2	6493	0.000105261955340652	TRUE
DNA_vOTU_3796	Sage1_R_60_16_sorted	0.000209299708374924	3	6493	0.000163449026993996	TRUE
DNA_vOTU_3799	Sage2_L_80_16_sorted	0	4	6449	0.000338318837310929	TRUE
DNA_vOTU_3801	Sage1_L_40_16_sorted	0.000517101131059282	9	7998	0.000398618200903538	TRUE
DNA_vOTU_3801	Sage2_L_40_16_sorted	0.000789775448596032	15	7998	0.000691004617062516	TRUE
DNA_vOTU_3801	Sage2_L_60_16_sorted	0.000524326689740224	8	7998	0.000368859072780506	TRUE
DNA_vOTU_3801	Sage2_R_40_16_sorted	0.000522274708146452	12	7998	0.000553011410468769	TRUE
DNA_vOTU_3801	Sage2_R_60_16_sorted	0.000304408552089675	6	7998	0.000290053846424776	TRUE
DNA_vOTU_381	Sage1_L_40_16_sorted	9.73591335037118e-05	1	5478	6.23251464307057e-05	TRUE
DNA_vOTU_3816	Sage2_L_80_16_sorted	0.000306513409961686	3	5510	0.000185889556523088	TRUE
DNA_vOTU_3816	Sage2_R_60_16_sorted	8.47252481239409e-05	1	5510	6.19856848488391e-05	TRUE
DNA_vOTU_3827	Sage2_L_60_16_sorted	0.000273602672067655	4	6254	0.000218367222352034	TRUE
DNA_vOTU_3833	Sage1_R_60_16_sorted	0.000395119621379879	6	7677	0.000276268669307554	TRUE
DNA_vOTU_3835	Sage2_L_100_16_sorted	0.000160448419664335	26	75251	0.000122222323286537	TRUE
DNA_vOTU_3835	Sage2_L_80_16_sorted	0.000136829428670642	25	75251	0.000113510589848861	TRUE
DNA_vOTU_3835	Sage2_R_100_16_sorted	0.000151310296931681	25	75251	0.000113510589848861	TRUE
DNA_vOTU_3835	Sage2_R_60_16_sorted	0.000388865785444324	61	75251	0.000286618966983291	TRUE
DNA_vOTU_3835	Sage2_R_80_16_sorted	0.000155441486327946	28	75251	0.000127126788746075	TRUE
DNA_vOTU_3836	Sage2_L_80_16_sorted	0.000369259249842984	39	50571	0.000272605737137521	TRUE
DNA_vOTU_3838	Sage2_R_80_16_sorted	0.00016061676839062	2	6226	0.00010967463930209	TRUE
DNA_vOTU_384	Sage1_L_80_16_sorted	0.000578081745644032	10	8188	0.000416972584449689	TRUE
DNA_vOTU_3842	Sage2_L_100_16_sorted	0.0036541752487524	57	6204	0.00325188645184052	TRUE
DNA_vOTU_3842	Sage2_R_80_16_sorted	0.00242718446601942	41	6204	0.00234513208050803	TRUE
DNA_vOTU_3843	Sage2_R_80_16_sorted	0.000897415229190177	11	6203	0.000626848845102236	TRUE
DNA_vOTU_3844	Sage2_R_80_16_sorted	0.000745651861434526	14	6184	0.000800258841090914	TRUE
DNA_vOTU_3846	Sage2_R_80_16_sorted	0.000352505305564548	5	6178	0.000276316892317421	TRUE
DNA_vOTU_3849	Sage2_L_100_16_sorted	0.000303939673745768	4	5778	0.000236438471016209	TRUE
DNA_vOTU_3849	Sage2_L_40_16_sorted	9.23840868410416e-05	1	5778	5.91403346868882e-05	TRUE
DNA_vOTU_3849	Sage2_L_60_16_sorted	0.000323176361957525	4	5778	0.000236438471016209	TRUE
DNA_vOTU_3849	Sage2_L_80_16_sorted	9.23840868410416e-05	1	5778	5.91403346868882e-05	TRUE
DNA_vOTU_3849	Sage2_R_100_16_sorted	0.000184736173652003	2	5778	0.000118260184325392	TRUE
DNA_vOTU_3853	Sage2_L_100_16_sorted	0.00052281107258819	8	8108	0.000350159249508683	TRUE
DNA_vOTU_3853	Sage2_L_115_16_sorted	0.000446889167948967	9	8108	0.000429747973277862	TRUE
DNA_vOTU_3853	Sage2_L_20_16_sorted	0.000760946213241721	13	8108	0.000568656714630268	TRUE
DNA_vOTU_3853	Sage2_L_40_16_sorted	0.000352253181974544	7	8108	0.000295965333130878	TRUE
DNA_vOTU_3853	Sage2_L_60_16_sorted	0.000553010606248195	9	8108	0.000380432632082042	TRUE
DNA_vOTU_3853	Sage2_L_80_16_sorted	0.000832046915937042	14	8108	0.000637356712618135	TRUE
DNA_vOTU_3853	Sage2_R_100_16_sorted	0.00059703135102417	9	8108	0.000393880383980579	TRUE
DNA_vOTU_3853	Sage2_R_40_16_sorted	0.00040734318663474	6	8108	0.000273423526206506	TRUE
DNA_vOTU_3853	Sage2_R_60_16_sorted	0.000724697469746975	12	8108	0.000572784551182391	TRUE
DNA_vOTU_3854	Sage2_L_20_16_sorted	0.000599899122245898	19	13741	0.000488879712127041	TRUE
DNA_vOTU_3854	Sage2_R_20_16_sorted	0.000273337773337773	9	13741	0.000231743288272956	TRUE
DNA_vOTU_3855	Sage1_L_20_16_sorted	0.000272785292240545	4	6190	0.000264697318616162	TRUE
DNA_vOTU_3855	Sage2_L_100_16_sorted	0.000480002619386736	6	6190	0.000332010196577704	TRUE
DNA_vOTU_3855	Sage2_L_115_16_sorted	0.000284108455314681	4	6190	0.000229238497003252	TRUE
DNA_vOTU_3855	Sage2_L_20_16_sorted	0.00033500837520938	5	6190	0.000276720013087539	TRUE
DNA_vOTU_3855	Sage2_L_40_16_sorted	0.000707267033797646	10	6190	0.000595945780852858	TRUE
DNA_vOTU_3855	Sage2_L_60_16_sorted	0.000461012065550153	6	6190	0.000332010196577704	TRUE
DNA_vOTU_3855	Sage2_L_80_16_sorted	0.000903283850652272	11	6190	0.000629691236626586	TRUE
DNA_vOTU_3855	Sage2_R_100_16_sorted	0.000464538432452871	7	6190	0.000437485742652137	TRUE
DNA_vOTU_3855	Sage2_R_115_16_sorted	0.000223411347134389	3	6190	0.000166085853160729	TRUE
DNA_vOTU_3855	Sage2_R_40_16_sorted	0.000399848705895067	5	6190	0.000276720013087539	TRUE
DNA_vOTU_3855	Sage2_R_60_16_sorted	0.000339327519230275	6	6190	0.000357799278864073	TRUE
DNA_vOTU_3855	Sage2_R_80_16_sorted	0.000317820599921767	4	6190	0.000238610197858985	TRUE
DNA_vOTU_3859	Sage1_L_40_16_sorted	0.000988019577763168	15	6101	0.00087151322085556	TRUE
DNA_vOTU_3859	Sage1_R_40_16_sorted	0.000813364771252582	10	6101	0.000581486695803611	TRUE
DNA_vOTU_3859	Sage2_L_40_16_sorted	0.00143222039773764	21	6101	0.0012189164219966	TRUE
DNA_vOTU_3859	Sage2_L_60_16_sorted	0.000732580656947642	13	6101	0.000755559834088655	TRUE
DNA_vOTU_3859	Sage2_R_40_16_sorted	0.000909190491839194	17	6101	0.000987390397706747	TRUE
DNA_vOTU_3859	Sage2_R_60_16_sorted	0.00035116598079561	6	6101	0.000337202125577684	TRUE
DNA_vOTU_386	Sage1_L_100_16_sorted	0.000208663074342148	3	8037	0.000152432440672024	TRUE
DNA_vOTU_386	Sage1_L_80_16_sorted	0.00039820806371329	6	8037	0.000254915743265858	TRUE
DNA_vOTU_386	Sage1_R_100_16_sorted	0.000240643929964318	4	8037	0.000175994902852385	TRUE
DNA_vOTU_3860	Sage1_L_40_16_sorted	0.000353090667836139	7	9883	0.000250420032046666	TRUE
DNA_vOTU_3860	Sage2_L_60_16_sorted	0.000101255569056298	2	9883	6.91407760525325e-05	TRUE
DNA_vOTU_3860	Sage2_R_40_16_sorted	0.000166475444871881	4	9883	0.000138253554220452	TRUE
DNA_vOTU_3861	Sage2_L_100_16_sorted	0.000172249940603469	3	5640	0.000206169777866791	TRUE
DNA_vOTU_3861	Sage2_L_40_16_sorted	0.00116735741069666	21	5640	0.00131850817228407	TRUE
DNA_vOTU_3861	Sage2_L_80_16_sorted	0.000703960768029108	10	5640	0.000629090162625049	TRUE
DNA_vOTU_3867	Sage2_L_80_16_sorted	0.00018279864729001	4	10941	0.000124821187148307	TRUE
DNA_vOTU_3870	Sage2_L_80_16_sorted	8.91861761426979e-05	1	5980	5.7093169255419e-05	TRUE
DNA_vOTU_3870	Sage2_R_80_16_sorted	8.91861761426979e-05	1	5980	5.7093169255419e-05	TRUE
DNA_vOTU_3871	Sage1_L_60_16_sorted	0.000352786514236267	6	6689	0.000306799897092172	TRUE
DNA_vOTU_3871	Sage1_R_60_16_sorted	0.000619211601394563	8	6689	0.000423399625547555	TRUE
